transaction_id,user_id,timestamp,amount,merchant_category,location,device_id,transaction_type,avg_user_amount,transaction_frequency,time_since_last_txn,is_foreign_transaction,is_high_risk_merchant,fraud_label
T6442,U1822,2026-03-21 08:50:37.249419,2380,travel,UK,D41,debit,1474,10,88,0,0,0
T6443,U1134,2026-03-26 10:53:37.249428,338,subscriptions,Canada,D16,debit,1521,5,107,1,0,0
T6444,U1693,2026-03-30 02:41:37.249437,2051,luxury,UK,D21,debit,1406,9,64,1,1,0
T6445,U1105,2026-03-07 03:49:37.249446,1046,subscriptions,Germany,D15,debit,1783,6,32,1,0,1
T6446,U1200,2026-03-26 08:38:37.249456,1433,subscriptions,UAE,D20,credit,1286,4,108,0,0,0
T6447,U1393,2026-03-09 07:35:37.249464,2313,food,Germany,D10,debit,1402,19,37,0,0,0
T6448,U1624,2026-03-10 05:50:37.249474,2440,travel,USA,D26,credit,1895,13,119,1,0,0
T6449,U1383,2026-03-04 03:06:37.249483,1564,food,Canada,D46,debit,1489,16,85,0,0,0
T6450,U1220,2026-03-28 22:12:37.249498,324,electronics,UAE,D27,credit,809,8,57,0,1,0
T6451,U1492,2026-03-04 08:56:37.249513,10,subscriptions,UK,D20,debit,1500,8,44,1,0,0
T6452,U1931,2026-03-30 15:55:37.249524,190,food,UAE,D36,credit,620,10,63,1,0,1
T6453,U1269,2026-03-09 04:08:37.249534,898,jewelry,Canada,D31,debit,1673,4,76,0,1,0
T6454,U1642,2026-03-30 04:35:37.249544,779,groceries,India,D22,debit,904,2,70,0,0,1
T6455,U1242,2026-03-24 17:46:37.249560,518,subscriptions,USA,D43,debit,457,3,18,1,0,0
T6456,U1205,2026-03-02 11:35:37.249570,702,subscriptions,UAE,D4,debit,1241,8,70,0,0,0
T6457,U1828,2026-03-31 19:02:37.249582,891,luxury,Canada,D1,credit,1192,17,103,1,1,0
T6458,U1039,2026-03-17 13:16:37.249592,938,subscriptions,USA,D3,credit,275,19,29,1,0,1
T6459,U1163,2026-03-13 07:55:37.249606,253,travel,USA,D7,credit,1003,16,57,0,0,0
T6460,U1653,2026-03-23 02:31:37.249616,409,groceries,Canada,D27,debit,1176,18,109,0,0,0
T6461,U1771,2026-03-01 23:54:37.249625,449,food,UAE,D18,credit,1773,14,21,1,0,1
T6462,U1437,2026-03-31 14:31:37.249634,587,travel,Germany,D15,credit,1737,10,77,1,0,0
T6463,U1999,2026-04-02 19:57:37.249644,1863,jewelry,UAE,D2,credit,1463,11,115,0,1,0
T6464,U1066,2026-03-21 14:55:37.249653,1699,travel,UK,D41,credit,1224,17,65,0,0,0
T6465,U1502,2026-03-19 15:46:37.249662,251,food,India,D36,credit,1159,17,60,1,0,1
T6466,U1359,2026-03-17 13:48:37.249672,698,food,USA,D30,debit,959,4,30,1,0,0
T6467,U1700,2026-03-09 06:54:37.249681,688,subscriptions,USA,D40,debit,1266,13,85,0,0,0
T6468,U1045,2026-03-29 01:29:37.249691,2523,electronics,USA,D34,credit,1387,8,73,0,1,0
T6469,U1365,2026-03-09 05:47:37.249700,161,travel,UAE,D17,debit,136,6,58,1,0,1
T6470,U1353,2026-03-21 06:07:37.249710,1789,food,Canada,D17,debit,1113,15,62,1,0,0
T6471,U1097,2026-03-28 21:51:37.249720,19,jewelry,UAE,D34,debit,605,7,70,1,1,0
T6472,U1353,2026-03-09 11:15:37.249730,148,electronics,USA,D8,credit,168,19,94,1,1,0
T6473,U1898,2026-03-23 02:36:37.249739,178,jewelry,Germany,D45,debit,735,15,83,0,1,0
T6474,U1191,2026-03-01 20:44:37.249749,1730,groceries,UAE,D30,credit,1719,20,75,1,0,0
T6475,U2000,2026-04-01 13:54:37.249759,692,food,India,D42,debit,350,8,27,0,0,0
T6476,U1917,2026-02-28 22:00:37.249773,311,food,India,D28,debit,1459,2,10,0,0,0
T6477,U1975,2026-03-06 05:12:37.249783,455,travel,USA,D44,credit,556,8,47,0,0,0
T6478,U1083,2026-03-22 12:32:37.249793,2306,travel,UK,D13,credit,1966,16,88,0,0,0
T6479,U1263,2026-03-08 12:53:37.249802,1916,groceries,UAE,D42,debit,1480,5,12,0,0,0
T6480,U1117,2026-03-26 06:24:37.249811,963,jewelry,UK,D38,credit,1968,19,61,0,1,0
T6481,U1173,2026-03-16 14:55:37.249820,449,electronics,Germany,D34,credit,324,6,43,0,1,0
T6482,U1187,2026-03-24 15:59:37.249830,1081,food,Canada,D17,credit,1526,3,20,0,0,0
T6483,U1279,2026-03-12 16:46:37.249840,917,electronics,USA,D20,debit,795,16,14,0,1,0
T6484,U1951,2026-03-18 21:32:37.249850,2796,jewelry,UK,D41,debit,1449,6,41,0,1,0
T6485,U1416,2026-03-14 02:27:37.249859,2102,subscriptions,India,D46,debit,944,3,41,0,0,0
T6486,U1745,2026-03-29 15:28:37.249869,415,food,Canada,D2,credit,1553,13,18,0,0,0
T6487,U1481,2026-04-04 14:49:37.249878,204,jewelry,UK,D22,debit,561,19,25,0,1,0
T6488,U1577,2026-03-17 06:07:37.249893,432,groceries,UAE,D20,credit,273,11,96,1,0,0
T6489,U1967,2026-03-05 12:12:37.249903,1250,subscriptions,UAE,D39,credit,1256,9,92,1,0,1
T6490,U1482,2026-03-19 16:54:37.249912,5735,food,Canada,D27,credit,1829,16,119,1,0,1
T6491,U1170,2026-03-01 02:21:37.249921,636,food,USA,D21,debit,391,12,21,1,0,0
T6492,U1810,2026-03-17 15:42:37.249930,2314,electronics,India,D40,debit,1472,5,29,0,1,0
T6493,U1127,2026-03-22 12:27:37.249943,1374,jewelry,Canada,D12,credit,1153,5,33,0,1,0
T6494,U1262,2026-03-10 20:02:37.249953,2931,travel,UK,D45,credit,1323,2,5,0,0,0
T6495,U1095,2026-03-01 22:54:37.249962,1010,subscriptions,UK,D13,debit,370,1,55,0,0,0
T6496,U1870,2026-03-08 21:07:37.249972,1949,luxury,USA,D48,debit,744,12,54,1,1,1
T6497,U1417,2026-03-23 22:47:37.249987,2603,jewelry,USA,D49,credit,1038,18,92,0,1,0
T6498,U1229,2026-03-17 20:47:37.249997,1340,food,UAE,D42,debit,859,5,20,1,0,0
T6499,U1201,2026-03-27 21:06:37.250006,867,luxury,India,D32,debit,1310,20,107,1,1,1
T6500,U1181,2026-03-06 19:58:37.250018,582,electronics,India,D38,credit,814,11,74,0,1,0
T6501,U1809,2026-03-14 20:14:37.250028,2798,groceries,UK,D50,debit,1110,7,76,1,0,0
T6502,U1299,2026-03-14 13:31:37.250046,306,food,Germany,D5,credit,645,7,62,0,0,0
T6503,U1598,2026-03-19 19:31:37.250065,3410,groceries,Germany,D8,debit,1657,8,83,1,0,0
T6504,U1633,2026-03-11 20:06:37.250084,461,groceries,UAE,D25,credit,246,7,16,1,0,0
T6505,U1456,2026-03-20 02:25:37.250102,2385,groceries,UAE,D28,debit,1416,18,12,0,0,0
T6506,U1365,2026-03-29 03:32:37.250122,1438,subscriptions,UAE,D37,credit,900,19,30,0,0,0
T6507,U1061,2026-03-13 21:16:37.250132,1225,travel,India,D5,debit,1071,19,116,1,0,0
T6508,U1139,2026-03-07 23:19:37.250141,1623,electronics,UAE,D32,credit,1598,11,77,0,1,0
T6509,U1328,2026-03-11 03:32:37.250150,2379,groceries,USA,D12,credit,1708,6,84,1,0,0
T6510,U1323,2026-03-12 01:31:37.250159,640,food,Germany,D42,debit,553,7,80,0,0,0
T6511,U1184,2026-04-04 08:55:37.250168,1326,travel,Canada,D19,debit,1238,5,77,1,0,0
T6512,U1117,2026-03-19 06:44:37.250177,3819,food,Canada,D40,debit,1537,4,54,1,0,0
T6513,U1586,2026-03-03 22:28:37.250186,395,food,UAE,D17,credit,907,19,34,0,0,0
T6514,U1586,2026-03-30 02:08:37.250196,100,travel,UK,D47,debit,309,18,60,1,0,0
T6515,U1721,2026-03-03 12:46:37.250204,732,groceries,UAE,D43,debit,1437,4,46,0,0,0
T6516,U1916,2026-03-17 02:23:37.250213,3352,groceries,India,D28,debit,1447,14,11,1,0,1
T6517,U1372,2026-03-31 02:14:37.250222,1816,food,UK,D42,debit,1195,14,53,0,0,0
T6518,U1739,2026-03-04 15:09:37.250232,440,food,USA,D39,debit,1822,3,16,0,0,0
T6519,U1716,2026-03-08 23:06:37.250253,3577,food,UAE,D37,credit,1994,6,33,0,0,0
T6520,U1098,2026-03-20 17:29:37.250264,2922,luxury,USA,D45,debit,1477,19,52,0,1,0
T6521,U1225,2026-04-01 10:25:37.250273,417,jewelry,USA,D29,debit,469,10,67,1,1,0
T6522,U1568,2026-03-11 09:33:37.250282,2464,food,UAE,D30,credit,1814,13,22,1,0,0
T6523,U1387,2026-03-05 14:59:37.250296,59,groceries,USA,D21,debit,433,7,24,0,0,0
T6524,U1245,2026-03-27 15:34:37.250306,757,jewelry,UAE,D22,debit,1054,3,54,0,1,0
T6525,U1249,2026-03-18 12:11:37.250320,479,jewelry,UAE,D24,debit,599,16,22,1,1,0
T6526,U1981,2026-03-04 22:11:37.250330,247,food,UAE,D22,credit,107,19,8,0,0,0
T6527,U1175,2026-03-22 08:57:37.250339,346,luxury,USA,D7,credit,167,15,45,1,1,0
T6528,U1524,2026-03-12 12:35:37.250349,1594,luxury,Germany,D23,credit,1724,2,75,0,1,0
T6529,U1887,2026-04-01 07:05:37.250359,1880,jewelry,India,D16,debit,1731,17,47,0,1,0
T6530,U1800,2026-03-24 12:06:37.250369,911,groceries,UAE,D19,debit,1824,10,29,1,0,0
T6531,U1859,2026-03-04 19:09:37.250378,2525,electronics,Germany,D9,debit,1523,10,78,0,1,0
T6532,U1539,2026-03-22 17:45:37.250389,302,travel,India,D26,debit,221,9,64,1,0,1
T6533,U1325,2026-03-12 00:45:37.250398,75,jewelry,USA,D2,debit,1520,13,85,0,1,0
T6534,U1963,2026-03-19 00:14:37.250407,198,subscriptions,Canada,D50,credit,221,20,103,1,0,1
T6535,U1795,2026-03-12 21:23:37.250416,511,travel,UK,D7,credit,705,12,25,0,0,0
T6536,U1242,2026-03-29 18:37:37.250426,1156,groceries,Canada,D44,credit,1574,9,6,0,0,0
T6537,U1643,2026-04-01 09:18:37.250435,490,travel,Canada,D28,debit,730,6,60,1,0,1
T6538,U1469,2026-03-10 15:27:37.250444,806,subscriptions,UK,D38,debit,1591,15,102,0,0,0
T6539,U1730,2026-03-25 06:21:37.250455,499,subscriptions,Canada,D3,credit,332,11,36,0,0,1
T6540,U1278,2026-03-22 16:18:37.250470,2303,food,UAE,D26,credit,1661,18,118,0,0,0
T6541,U1655,2026-03-21 19:59:37.250479,367,jewelry,USA,D32,debit,754,7,88,0,1,1
T6542,U1736,2026-03-23 01:09:37.250489,1603,subscriptions,Canada,D49,debit,1446,2,36,0,0,0
T6543,U1851,2026-03-03 20:19:37.250498,46,luxury,Germany,D38,credit,485,15,72,0,1,0
T6544,U1082,2026-03-07 06:56:37.250508,2525,electronics,India,D4,debit,1217,13,77,0,1,0
T6545,U1786,2026-03-08 23:12:37.250541,670,electronics,UK,D19,debit,619,5,80,0,1,0
T6546,U1920,2026-03-12 04:09:37.250561,2712,groceries,Canada,D48,credit,1527,13,1,0,0,0
T6547,U1317,2026-03-10 06:38:37.250580,762,subscriptions,India,D12,credit,783,8,113,1,0,0
T6548,U1566,2026-03-08 21:45:37.250592,367,groceries,India,D37,credit,805,1,73,0,0,0
T6549,U1720,2026-03-10 07:44:37.250601,207,electronics,Germany,D16,credit,1278,7,59,0,1,0
T6550,U1232,2026-03-24 10:36:37.250612,432,groceries,India,D4,debit,649,18,27,0,0,0
T6551,U1097,2026-03-12 00:31:37.250622,1350,travel,Germany,D32,debit,1881,12,97,1,0,0
T6552,U1149,2026-03-05 15:50:37.250631,772,food,USA,D6,credit,611,16,15,1,0,1
T6553,U1442,2026-03-21 13:30:37.250641,160,groceries,India,D50,debit,301,11,90,0,0,0
T6554,U1181,2026-03-06 13:29:37.250650,1317,jewelry,UAE,D33,debit,1975,2,87,0,1,0
T6555,U1050,2026-03-02 17:56:37.250659,971,travel,Canada,D17,debit,682,18,41,1,0,1
T6556,U1389,2026-03-04 07:24:37.250668,495,jewelry,UK,D5,debit,1713,5,14,0,1,0
T6557,U1923,2026-03-30 14:49:37.250678,284,subscriptions,Canada,D47,credit,595,3,60,0,0,0
T6558,U1898,2026-03-28 17:49:37.250687,385,electronics,India,D42,debit,585,9,116,1,1,0
T6559,U1527,2026-03-15 10:05:37.250696,355,subscriptions,USA,D3,debit,518,2,42,0,0,0
T6560,U1758,2026-03-05 12:50:37.250706,289,electronics,UK,D20,debit,715,20,13,1,1,0
T6561,U1457,2026-03-10 03:12:37.250730,2442,groceries,Germany,D40,debit,1384,14,36,1,0,1
T6562,U1642,2026-03-09 08:32:37.250741,3069,electronics,Canada,D48,debit,1807,6,4,1,1,0
T6563,U1884,2026-03-31 13:58:37.250755,348,food,Canada,D11,debit,435,16,82,0,0,0
T6564,U1127,2026-03-20 05:33:37.250766,2413,jewelry,UAE,D9,credit,1813,11,93,0,1,0
T6565,U1273,2026-03-03 10:45:37.250775,637,electronics,USA,D30,debit,1223,14,112,1,1,0
T6566,U1390,2026-03-05 04:47:37.250785,1106,subscriptions,India,D9,debit,998,10,6,1,0,0
T6567,U1811,2026-03-07 11:27:37.250794,331,subscriptions,India,D44,credit,562,14,31,0,0,0
T6568,U1462,2026-03-07 04:26:37.250804,1008,jewelry,USA,D10,credit,589,15,66,0,1,0
T6569,U1017,2026-03-19 16:05:37.250813,2489,food,UK,D34,credit,1686,8,106,0,0,0
T6570,U1956,2026-04-03 06:10:37.250822,711,groceries,UAE,D18,credit,959,14,38,0,0,0
T6571,U1234,2026-03-07 21:28:37.250831,928,groceries,Germany,D40,debit,832,1,63,1,0,0
T6572,U1320,2026-03-09 02:35:37.250840,1075,subscriptions,India,D16,credit,567,1,21,0,0,0
T6573,U1699,2026-03-04 12:52:37.250849,2047,jewelry,India,D3,debit,1538,20,78,0,1,0
T6574,U1163,2026-04-04 10:05:37.250859,185,jewelry,Canada,D28,debit,818,9,29,1,1,1
T6575,U1813,2026-03-30 02:22:37.250877,2286,subscriptions,UAE,D38,debit,1064,12,23,1,0,0
T6576,U1436,2026-03-18 22:38:37.250888,237,jewelry,Canada,D7,debit,684,1,107,0,1,0
T6577,U1278,2026-04-01 11:50:37.250897,798,jewelry,UAE,D16,credit,855,4,54,1,1,1
T6578,U1413,2026-03-21 18:23:37.250907,263,food,Germany,D36,debit,671,19,74,1,0,0
T6579,U1674,2026-04-04 09:35:37.250916,976,subscriptions,USA,D37,debit,813,6,102,1,0,0
T6580,U1209,2026-03-24 18:04:37.250925,1418,luxury,India,D31,debit,1238,6,2,0,1,0
T6581,U1826,2026-03-27 07:51:37.250935,260,electronics,Canada,D11,credit,201,5,20,1,1,0
T6582,U1841,2026-03-24 03:40:37.250944,413,groceries,India,D24,debit,1892,3,73,1,0,0
T6583,U1472,2026-03-18 22:36:37.250960,611,luxury,UAE,D40,credit,1037,9,113,0,1,0
T6584,U1293,2026-03-13 04:49:37.250971,699,luxury,UAE,D29,debit,364,14,72,1,1,1
T6585,U1295,2026-03-02 22:07:37.250980,545,electronics,UAE,D13,credit,496,10,60,0,1,0
T6586,U1483,2026-03-08 10:21:37.250989,513,luxury,USA,D11,credit,409,3,102,1,1,0
T6587,U1366,2026-03-31 13:41:37.251003,1874,food,UK,D7,debit,1581,8,47,0,0,0
T6588,U1647,2026-03-24 11:31:37.251012,1226,food,UK,D34,debit,1325,15,10,1,0,0
T6589,U1623,2026-03-20 02:44:37.251021,987,electronics,Canada,D16,credit,1904,20,1,1,1,1
T6590,U1894,2026-03-13 18:58:37.251031,43,travel,India,D6,debit,710,18,88,0,0,0
T6591,U1765,2026-03-27 01:24:37.251040,1466,groceries,UAE,D28,debit,705,13,1,0,0,0
T6592,U1320,2026-03-14 16:03:37.251052,2403,electronics,Canada,D7,debit,1254,17,110,0,1,0
T6593,U1086,2026-03-20 09:34:37.251061,3026,subscriptions,UK,D17,debit,1711,10,102,1,0,0
T6594,U1240,2026-03-17 19:14:37.251071,1265,jewelry,Germany,D22,credit,1848,16,3,0,1,0
T6595,U1928,2026-04-03 02:22:37.251080,11,subscriptions,Germany,D42,debit,396,19,77,1,0,1
T6596,U1570,2026-03-14 22:18:37.251090,129,luxury,Canada,D2,debit,532,10,87,0,1,0
T6597,U1473,2026-03-26 17:55:37.251099,1272,food,UK,D5,debit,944,10,13,0,0,0
T6598,U1517,2026-03-29 22:04:37.251114,211,jewelry,Germany,D18,debit,964,18,36,0,1,0
T6599,U1739,2026-03-01 03:32:37.251133,16,electronics,India,D48,credit,457,16,103,0,1,0
T6600,U1650,2026-03-21 11:17:37.251463,941,subscriptions,Canada,D46,debit,1865,19,66,1,0,0
T6601,U1450,2026-03-13 02:44:37.251479,445,electronics,Germany,D14,debit,787,2,95,1,1,0
T6602,U1639,2026-03-25 13:23:37.251490,354,food,USA,D33,credit,1751,17,60,1,0,1
T6603,U1313,2026-03-02 19:39:37.251500,786,jewelry,UAE,D14,debit,710,15,27,0,1,0
T6604,U1169,2026-03-14 17:07:37.251522,613,travel,India,D28,credit,1424,5,4,0,0,0
T6605,U1695,2026-03-21 05:58:37.251533,3849,travel,India,D10,credit,1902,7,109,0,0,0
T6606,U1137,2026-03-02 06:02:37.251544,2510,luxury,India,D46,debit,1831,14,102,1,1,0
T6607,U1258,2026-03-09 03:45:37.251553,1914,jewelry,Canada,D8,debit,1080,5,14,0,1,0
T6608,U1770,2026-03-27 03:22:37.251563,1784,travel,Canada,D34,credit,1532,14,32,0,0,0
T6609,U1727,2026-03-14 11:29:37.251572,1849,jewelry,UK,D27,credit,1049,4,105,1,1,1
T6610,U1540,2026-03-27 03:28:37.251582,1500,electronics,India,D33,credit,1251,14,16,1,1,0
T6611,U1844,2026-03-04 14:10:37.251591,1146,jewelry,USA,D18,debit,501,10,21,0,1,0
T6612,U1442,2026-03-01 17:31:37.251601,336,travel,India,D5,credit,1973,2,112,0,0,0
T6613,U1052,2026-03-25 13:08:37.251610,66,food,India,D21,debit,1308,13,62,1,0,0
T6614,U1591,2026-03-16 14:35:37.251620,503,subscriptions,UK,D2,debit,311,2,87,1,0,1
T6615,U1132,2026-03-20 19:48:37.251629,3029,jewelry,UK,D34,debit,1602,10,108,1,1,1
T6616,U1372,2026-03-10 13:50:37.251639,78,travel,UK,D31,debit,105,18,84,1,0,1
T6617,U1613,2026-03-27 03:51:37.251649,39,food,Germany,D32,credit,505,7,103,0,0,0
T6618,U1997,2026-03-31 03:42:37.251659,704,subscriptions,Canada,D29,credit,586,3,112,0,0,0
T6619,U1848,2026-03-08 05:45:37.251668,181,food,India,D28,credit,373,9,104,0,0,0
T6620,U1785,2026-04-03 01:25:37.251677,344,jewelry,UK,D24,debit,1581,1,93,0,1,0
T6621,U1857,2026-03-21 06:26:37.251687,1953,groceries,Germany,D11,credit,1940,11,69,0,0,0
T6622,U1416,2026-03-26 06:05:37.251697,1467,travel,USA,D7,debit,1137,17,3,0,0,0
T6623,U1290,2026-03-29 13:10:37.251706,739,food,Germany,D6,debit,937,6,34,1,0,0
T6624,U1240,2026-03-23 23:27:37.251716,35,jewelry,Canada,D5,debit,174,2,88,0,1,0
T6625,U1702,2026-03-16 01:03:37.251737,299,subscriptions,Canada,D47,debit,477,11,103,0,0,0
T6626,U1229,2026-04-02 04:13:37.251748,2839,jewelry,UK,D7,credit,1350,6,108,0,1,0
T6627,U1612,2026-03-23 20:05:37.251757,788,food,USA,D15,debit,554,16,78,0,0,0
T6628,U1363,2026-03-07 05:52:37.251767,3475,electronics,India,D17,credit,1579,2,49,1,1,1
T6629,U1614,2026-03-15 11:22:37.252598,2329,groceries,India,D26,debit,1300,5,50,1,0,1
T6630,U1919,2026-03-24 12:47:37.252663,1460,groceries,USA,D13,credit,1339,3,108,0,0,0
T6631,U1426,2026-04-01 12:53:37.252678,2557,travel,UK,D50,credit,1832,4,18,1,0,0
T6632,U1851,2026-03-09 15:23:37.252691,381,electronics,Germany,D34,debit,1335,3,112,1,1,0
T6633,U1119,2026-03-29 07:33:37.252702,610,electronics,Canada,D28,debit,1710,9,62,1,1,1
T6634,U1037,2026-03-22 07:41:37.252720,2289,food,Germany,D31,credit,1023,8,96,0,0,0
T6635,U1644,2026-03-09 20:47:37.252734,2349,jewelry,USA,D46,credit,1657,4,64,1,1,0
T6636,U1815,2026-03-29 23:59:37.252746,36,travel,India,D46,credit,992,14,35,0,0,0
T6637,U1423,2026-03-13 15:11:37.252756,287,travel,India,D30,credit,273,1,83,0,0,0
T6638,U1137,2026-03-25 21:46:37.252767,1180,subscriptions,UK,D49,credit,977,7,98,0,0,0
T6639,U1072,2026-04-04 07:33:37.252777,283,food,USA,D49,debit,219,13,51,1,0,1
T6640,U1036,2026-03-31 21:03:37.252787,1741,luxury,UAE,D41,credit,1405,20,72,1,1,0
T6641,U1042,2026-03-21 23:03:37.252797,759,travel,USA,D45,credit,332,20,86,0,0,0
T6642,U1269,2026-03-31 09:11:37.252807,2192,travel,UAE,D48,debit,1173,7,106,1,0,1
T6643,U1064,2026-04-04 03:15:37.252816,969,food,USA,D30,credit,1703,4,77,0,0,0
T6644,U1357,2026-03-19 21:22:37.252826,473,subscriptions,USA,D3,debit,459,10,119,0,0,0
T6645,U1699,2026-03-24 18:05:37.252835,1410,luxury,USA,D20,credit,1268,9,102,1,1,0
T6646,U1322,2026-03-28 17:15:37.252844,1151,luxury,Germany,D35,debit,1283,19,79,1,1,1
T6647,U1207,2026-03-03 20:35:37.252871,4007,subscriptions,UK,D28,credit,1963,20,29,1,0,0
T6648,U1553,2026-03-12 18:51:37.252882,1400,subscriptions,USA,D7,credit,1438,8,22,1,0,0
T6649,U1161,2026-03-28 14:50:37.252892,543,electronics,Canada,D25,debit,1271,14,10,1,1,0
T6650,U1332,2026-03-12 00:21:37.252902,1702,groceries,UK,D39,credit,1269,12,32,0,0,0
T6651,U1312,2026-03-09 17:27:37.252915,1332,groceries,Germany,D9,credit,1064,7,13,0,0,0
T6652,U1336,2026-03-26 22:14:37.252925,32,subscriptions,UK,D10,credit,190,11,53,0,0,0
T6653,U1991,2026-03-11 17:59:37.252935,294,jewelry,USA,D40,credit,223,20,70,0,1,0
T6654,U1246,2026-03-29 19:38:37.252945,404,luxury,USA,D18,debit,870,9,8,0,1,0
T6655,U1557,2026-03-20 06:11:37.252955,2934,jewelry,USA,D17,credit,1302,1,95,1,1,0
T6656,U1979,2026-03-05 09:17:37.252965,685,jewelry,USA,D17,credit,741,1,19,1,1,1
T6657,U1523,2026-03-25 13:36:37.252975,1131,food,UAE,D12,credit,1095,20,113,0,0,0
T6658,U1167,2026-03-31 15:38:37.252986,933,travel,Canada,D5,debit,647,5,91,0,0,0
T6659,U1564,2026-03-06 17:30:37.252995,186,jewelry,Germany,D41,debit,944,8,98,1,1,1
T6660,U1281,2026-03-28 11:12:37.253016,4435,jewelry,Germany,D48,debit,1931,2,22,1,1,0
T6661,U1755,2026-03-27 09:45:37.253035,511,jewelry,UAE,D48,credit,280,1,66,1,1,1
T6662,U1775,2026-03-10 02:41:37.253055,1188,food,UAE,D32,debit,958,18,79,1,0,1
T6663,U1213,2026-03-07 17:13:37.253074,604,groceries,Germany,D44,debit,533,10,9,0,0,0
T6664,U1252,2026-03-10 10:02:37.253089,15,jewelry,India,D43,credit,387,5,25,0,1,0
T6665,U1098,2026-03-06 06:48:37.253098,3296,subscriptions,UAE,D47,credit,1215,5,23,1,0,1
T6666,U1197,2026-03-02 17:11:37.253109,637,food,India,D36,credit,1885,8,61,0,0,0
T6667,U1433,2026-03-26 08:39:37.253118,1062,electronics,USA,D27,credit,1276,6,42,1,1,1
T6668,U1737,2026-03-30 13:24:37.253137,364,travel,UAE,D13,debit,271,11,38,1,0,0
T6669,U1346,2026-03-25 18:22:37.253148,405,electronics,Germany,D26,credit,337,8,12,0,1,0
T6670,U1577,2026-03-09 23:45:37.253158,686,subscriptions,Germany,D42,credit,439,11,23,1,0,0
T6671,U1089,2026-03-30 08:34:37.253171,750,travel,UK,D36,credit,421,4,66,0,0,0
T6672,U1043,2026-03-27 03:33:37.253193,290,luxury,India,D33,debit,470,16,32,1,1,0
T6673,U1895,2026-04-04 05:38:37.253212,905,travel,USA,D3,credit,1551,4,93,1,0,1
T6674,U1106,2026-03-09 07:40:37.253232,2593,groceries,USA,D1,debit,1607,13,45,0,0,0
T6675,U1178,2026-03-19 01:40:37.253253,445,food,UAE,D40,credit,1310,15,75,0,0,0
T6676,U1019,2026-03-26 07:21:37.253264,130,groceries,UAE,D3,credit,123,3,95,1,0,0
T6677,U1326,2026-03-23 23:11:37.253273,302,groceries,Germany,D42,debit,364,3,17,0,0,0
T6678,U1341,2026-03-31 11:54:37.253283,278,electronics,Germany,D14,credit,456,4,83,0,1,0
T6679,U1062,2026-03-05 22:56:37.253293,155,travel,India,D25,credit,485,9,44,1,0,1
T6680,U1287,2026-03-15 14:19:37.253303,1401,food,Germany,D28,debit,704,14,53,0,0,0
T6681,U1605,2026-04-03 21:03:37.253329,2443,groceries,USA,D10,debit,1463,20,71,0,0,1
T6682,U1322,2026-03-09 00:22:37.253341,355,electronics,UAE,D47,credit,1839,2,39,0,1,1
T6683,U1554,2026-03-23 17:01:37.253351,580,groceries,UK,D41,credit,461,1,55,0,0,0
T6684,U1326,2026-03-24 00:53:37.253361,432,subscriptions,Germany,D43,debit,310,16,120,1,0,1
T6685,U1226,2026-03-23 04:14:37.253370,235,subscriptions,UAE,D30,credit,678,3,19,0,0,0
T6686,U1067,2026-03-01 10:42:37.253380,4313,food,India,D12,debit,1876,12,43,1,0,0
T6687,U1792,2026-03-02 07:16:37.253389,1512,groceries,Germany,D36,debit,701,11,100,0,0,0
T6688,U1683,2026-04-01 22:26:37.253398,247,electronics,UAE,D2,debit,211,8,111,0,1,0
T6689,U1278,2026-03-05 09:58:37.253426,1368,subscriptions,Germany,D15,credit,1294,6,61,1,0,1
T6690,U1114,2026-03-11 19:21:37.253442,415,groceries,India,D5,debit,975,5,13,0,0,0
T6691,U1789,2026-03-13 17:32:37.253451,1392,luxury,USA,D35,debit,1614,2,93,1,1,0
T6692,U1309,2026-03-14 21:12:37.253461,488,luxury,Germany,D20,debit,292,6,3,0,1,0
T6693,U1425,2026-03-09 06:18:37.253470,1819,electronics,UAE,D22,debit,1639,4,35,0,1,0
T6694,U1697,2026-03-01 07:33:37.253479,2654,food,Germany,D7,debit,1655,16,61,0,0,0
T6695,U1073,2026-03-16 00:28:37.253488,651,groceries,UAE,D5,credit,1392,3,4,0,0,1
T6696,U1127,2026-03-24 01:14:37.253498,1148,electronics,India,D29,credit,914,17,41,1,1,0
T6697,U1940,2026-03-04 01:28:37.253507,102,luxury,Germany,D3,credit,181,13,32,0,1,0
T6698,U1958,2026-03-24 07:19:37.253517,1300,groceries,UAE,D43,credit,866,16,60,1,0,1
T6699,U1249,2026-03-27 21:28:37.253526,1045,food,India,D33,credit,940,2,66,1,0,0
T6700,U1567,2026-03-18 15:29:37.253540,2171,subscriptions,Germany,D5,debit,1447,9,71,0,0,0
T6701,U1676,2026-03-04 22:20:37.253549,4272,groceries,Canada,D4,credit,1870,3,9,0,0,0
T6702,U1976,2026-03-28 12:26:37.253560,142,food,USA,D4,debit,827,12,113,1,0,0
T6703,U1838,2026-03-15 06:48:37.253569,1871,groceries,USA,D46,debit,1078,5,66,1,0,0
T6704,U1092,2026-03-08 12:44:37.253579,1169,food,Germany,D24,credit,1211,3,49,0,0,0
T6705,U1653,2026-03-28 06:44:37.253587,612,jewelry,UK,D38,credit,1617,6,29,1,1,0
T6706,U1579,2026-03-20 01:49:37.253600,1441,electronics,India,D22,credit,1539,18,110,1,1,0
T6707,U1458,2026-03-29 18:31:37.253618,2213,travel,Germany,D22,credit,852,16,80,1,0,0
